audio_full_path,label_4_emotion,label_3_polarity,true_arousal,true_valence,label_7_emotion
D:/bigcreate/语言预测数据/train/M0122-0397-W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0398-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0399-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0400-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0401-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0402-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0403-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0404-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0405-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0406-B2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0407-B1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0408-H2_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0409-W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0410-H1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0411-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0412-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0413-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0414-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0415-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0416-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0417-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0418-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0419-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0420-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0421-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0422-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0423-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0424-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0425-B1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0426-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0427-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0428-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0429-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0430-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0431-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0432-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0433-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0434-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0435-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0436-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0437-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0438-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0439-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0440-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0441-W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0442-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0443-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0444-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0445-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0446-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0447-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0448-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0449-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0450-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0451-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0452-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0453-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0454-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0455-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0456-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0457-B2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0458-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0459-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0460-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0461-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0462-B1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0463-H2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0464-H1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0465-H2_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0466-H1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0467-B2_H2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0468-H1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0469-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0470-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0471-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0472-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0473-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0474-S1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0122-0475-S2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0001-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0002-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0003-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0004-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0005-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0006-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0007-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0008-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0009-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0010-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0011-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0012-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0013-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0014-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0015-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0016-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0017-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0018-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0019-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0020-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0021-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0022-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0023-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0024-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0025-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0026-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0027-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0028-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0029-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0030-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0031-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0032-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0033-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0034-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0035-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0036-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0037-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0038-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0039-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0040-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0041-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0042-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0043-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0044-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0045-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0123-0046-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0123-0047-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0123-0048-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0049-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0050-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0051-B1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0052-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0053-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0054-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0055-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0056-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0057-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0058-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0059-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0060-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0061-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0062-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0123-0063-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0064-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0065-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0066-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0067-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0068-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0123-0069-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0070-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0071-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0123-0072-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0073-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0074-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0075-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0076-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0077-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0078-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0079-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0123-0080-B1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0081-B1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0123-0082-S1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0123-0083-S1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0123-0084-S1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0123-0085-S1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0123-0086-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0001-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0002-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0003-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0004-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0005-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0006-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0007-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0008-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0009-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0010-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0011-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0012-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0013-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0014-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0015-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0016-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0017-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0018-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0019-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0020-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0021-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0022-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0023-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0024-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0025-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0026-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0027-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0028-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0029-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0030-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0031-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0032-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0033-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0034-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0035-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0036-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0037-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0038-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0039-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0040-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0041-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0042-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0043-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0044-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0045-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0046-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0047-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0048-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0049-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0050-A1_W1.wav,1,1,0.3,-0.3,1
D:/bigcreate/语言预测数据/train/M0124-0051-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0052-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0053-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0054-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0055-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0056-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0057-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0058-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0059-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0060-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0061-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0062-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0063-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0064-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0065-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0066-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0067-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0068-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0069-B1_H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0070-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0071-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0072-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0073-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0074-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0075-H2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0076-H2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0077-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0078-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0079-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0080-B2_H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0081-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0082-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0083-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0084-B1_H2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0085-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0086-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0087-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0088-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0089-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0090-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0091-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0092-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0093-H2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0094-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0095-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0096-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0097-H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0098-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0099-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0100-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0101-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0102-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0103-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0104-B2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0105-B2_H2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0106-B2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0107-H2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0108-H2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0109-H1_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0124-0110-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0111-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0112-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0113-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0114-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0115-B2_H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0116-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0117-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0118-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0119-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0120-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0121-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0122-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0123-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0124-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0125-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0126-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0127-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0128-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0129-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0130-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0131-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0132-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0133-H2_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0134-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0124-0135-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0136-H3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0124-0137-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0138-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0139-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0124-0140-H2_W2.wav,0,0,0.6,0.6,2
